Timestamp,Electricity_Load,Temperature,Humidity,Day_of_Week,Time_of_Day,Holiday_Indicator,Previous_Load,Transportation_Data,Operational_Metrics,IoT_Sensor_Data,External_Factors,Day_Ahead_Demand,Real_Time_LMP,Regulation_Capacity,Day_Ahead_LMP,Day_Ahead_EC,Day_Ahead_CC,Day_Ahead_MLC,Real_Time_EC,Real_Time_CC,Real_Time_MLC,System_Load
5/12/2023,739,25,73,4,Evening,0,872,30,252,0.202373766,Economic,696,40.3524047,57,49.83622252,9.504732896,6.876400148,1.221592428,10.58513775,7.177901797,1.542852926,819
5/13/2023,812,32,35,5,Afternoon,0,960,47,175,0.603145605,Other,529,32.57135453,50,35.20557837,7.703964643,7.275652976,1.271404417,24.76784126,7.328389882,2.059592554,745
5/14/2023,983,6,48,6,Morning,0,938,24,340,0.505790628,Economic,752,38.79568856,62,52.7489466,12.01078423,4.468038849,3.507408422,24.86147729,1.834460644,2.567636538,696
5/15/2023,730,11,35,0,Evening,0,611,12,351,0.393288651,Other,829,31.04700245,80,39.94327618,13.38468743,6.347199606,4.625337598,11.72144269,4.556478389,2.992732874,868
5/16/2023,895,8,44,1,Afternoon,0,598,18,479,0.620973092,Regulatory,800,34.04605679,81,52.43844156,9.480053675,7.155920144,4.542501634,10.80364908,5.820568226,0.526032169,832
5/17/2023,759,9,24,2,Evening,0,856,18,409,0.675873368,Regulatory,892,32.2480659,51,30.28567412,14.14463429,7.335614698,1.347089273,24.01176955,2.0351277,1.968822885,714
5/18/2023,799,-7,41,3,Afternoon,0,820,32,262,0.926835653,Other,935,22.77999376,50,46.13732795,14.55675307,3.228845908,2.757341133,12.32092262,3.600160857,1.725677611,689
5/19/2023,948,8,53,4,Morning,0,506,15,144,0.642265167,Regulatory,840,32.55409144,92,45.27378538,19.051022,7.294337208,2.991883496,15.77422277,2.089630737,2.617506041,542
5/20/2023,592,27,42,5,Evening,0,522,34,420,0.959660376,Economic,976,33.01933795,52,35.31151844,13.59189578,2.763849279,2.841105002,24.55674226,6.138799387,1.076975315,596
5/21/2023,534,12,76,6,Night,0,529,15,485,0.929115493,Regulatory,625,23.78396805,63,36.56486459,17.50911787,4.441187975,4.948206602,22.15028606,4.198906933,1.913181567,841
5/22/2023,949,23,66,0,Evening,0,540,15,476,0.69323992,Regulatory,886,32.62463914,87,55.19704691,18.0101993,2.800899008,4.070115111,20.07761761,6.682161896,1.137094174,994
5/23/2023,528,-8,79,1,Night,0,757,17,437,0.525706869,Economic,929,28.10263641,99,46.89114128,16.04369044,8.617685835,3.436881661,12.51830335,4.615813163,1.179548619,761
5/24/2023,869,-4,67,2,Night,0,585,14,468,0.755421929,Regulatory,679,27.27175309,58,57.45783893,17.35352633,2.006778437,1.45047157,14.74554928,3.352152276,0.895620599,824
5/25/2023,575,10,46,3,Evening,0,505,38,105,0.79139066,Other,843,44.54306167,78,40.37047442,14.79359348,7.498138716,4.784496752,10.98884504,5.526753248,2.052609911,649
5/26/2023,740,14,44,4,Afternoon,0,882,29,252,0.886447839,Economic,607,41.78112838,97,48.19229704,17.74479978,2.316558045,1.783227838,19.17255231,2.224556209,1.608278763,614
5/27/2023,822,-6,55,5,Evening,0,983,22,120,0.394198576,Economic,946,23.53372825,53,58.80416937,11.78076177,8.722179876,3.076920903,16.73328282,7.488626959,2.757197384,501
5/28/2023,572,-1,44,6,Morning,0,615,15,155,0.825070303,Regulatory,667,38.77018895,67,43.40352327,14.46594249,4.432519576,2.318771157,20.78996058,4.435391442,0.625225735,616
5/29/2023,948,14,42,0,Evening,0,519,33,471,0.404673218,Economic,955,23.28279292,99,51.00517562,15.1877888,3.590157923,2.570548111,15.34956957,6.615302251,2.468964031,969
5/30/2023,788,-1,25,1,Evening,0,600,28,190,0.453040485,Economic,860,49.87230356,58,53.69754447,15.85865093,9.478177331,2.388230025,15.92225543,1.735746081,1.823071143,655
5/31/2023,939,9,39,2,Afternoon,0,965,28,172,0.119842435,Regulatory,775,47.44280526,76,34.65716658,12.38587396,6.528481603,3.95027838,10.85832343,1.73143264,1.283917797,578
6/1/2023,949,13,72,3,Morning,0,915,49,281,0.842362912,Other,958,27.03110742,68,31.75581408,9.670012691,7.779775659,3.783707632,17.32431139,1.613306267,1.289466338,861
6/2/2023,985,9,32,4,Afternoon,0,526,11,175,0.366416342,Economic,537,25.23031146,88,42.48733723,13.65087654,9.349705119,2.000498266,17.35752529,3.542979888,0.842463046,679
6/3/2023,522,32,38,5,Evening,0,587,12,477,0.775735475,Regulatory,758,39.17544422,76,50.27972421,18.17151011,7.340387532,4.630815419,18.40711518,1.451450536,2.115383383,623
6/4/2023,610,9,33,6,Morning,0,503,21,202,0.83883563,Economic,622,24.43799963,60,40.12471054,12.78909964,9.722125536,4.733348017,13.43161462,1.224711816,1.001298765,949
6/5/2023,857,30,27,0,Morning,0,506,10,291,0.389367768,Other,756,38.26340293,79,42.33808136,5.988817539,8.021941227,3.788626216,22.60926609,7.100757848,0.930765022,754
6/6/2023,593,-6,36,1,Afternoon,0,539,44,265,0.326251175,Regulatory,898,41.69534995,52,35.17981646,10.96233786,3.442477484,1.036404055,11.74609918,3.020408973,2.347711426,645
6/7/2023,504,9,35,2,Evening,0,693,37,469,0.787515082,Other,591,31.59616263,96,38.1435352,7.223021999,4.578017385,3.13462836,24.10617384,5.000667582,2.346993595,837
6/8/2023,734,14,38,3,Afternoon,0,994,48,368,0.710766624,Economic,501,37.37645419,77,31.49480797,6.441394611,6.533179166,2.037501261,12.70140824,6.790566619,1.022744845,616
6/9/2023,961,15,63,4,Afternoon,0,551,29,397,0.841927517,Other,774,29.81730401,65,52.72476208,7.464630907,4.9949602,4.157310771,13.14212358,3.66461127,0.72103975,962
6/10/2023,771,-9,33,5,Afternoon,0,979,30,413,0.731850881,Other,707,42.02660802,54,38.31842851,6.287329239,6.784990999,2.833691569,19.1540556,5.436697295,1.714528429,827
6/11/2023,992,-6,76,6,Evening,1,804,37,212,0.652662108,Economic,992,40.69504038,83,53.22137029,11.90087208,4.671260836,3.736436227,13.14028817,2.276428334,2.815143821,662
6/12/2023,863,18,45,0,Morning,0,605,36,376,0.239799124,Regulatory,832,31.04782242,69,57.33085503,10.15463764,6.698389865,3.419216478,23.28280915,1.471077835,1.078115694,617
6/13/2023,543,10,71,1,Morning,0,980,16,178,0.15240047,Regulatory,823,45.95018637,55,59.29001408,16.61551337,5.275667596,2.871286171,21.83608863,7.313287502,2.405171661,584
6/14/2023,982,24,27,2,Afternoon,0,772,10,174,0.567503967,Regulatory,508,39.74056024,73,55.6822162,11.8445128,9.471059224,4.53972439,14.72528648,2.105673957,1.350160681,625
6/15/2023,898,4,21,3,Night,0,896,12,225,0.970965787,Other,982,46.49834188,53,39.23931252,11.01793362,7.745080874,4.817526767,15.37063724,4.096583752,2.527202453,664
6/16/2023,818,3,76,4,Evening,0,658,48,372,0.609406872,Economic,701,38.4687206,84,55.20201487,16.30656421,4.191742172,2.496223734,17.11272702,7.362201488,1.593202757,796
6/17/2023,702,0,30,5,Morning,0,505,29,282,0.26865481,Economic,665,39.83015421,79,43.96007111,8.679125008,6.40658401,2.552846293,15.45724602,2.596544355,1.623531108,741
6/18/2023,792,0,64,6,Afternoon,0,650,40,334,0.539635166,Regulatory,805,36.07356199,52,46.06275945,19.10085017,9.477609397,1.751624819,24.50975764,6.528394375,2.67379223,908
6/19/2023,944,21,22,0,Night,0,868,48,385,0.83349897,Other,806,43.33186643,51,36.09141161,7.147081973,9.981240757,1.350277299,19.63271113,5.283488865,0.728013339,897
6/20/2023,705,2,23,1,Evening,0,881,43,413,0.998379395,Economic,870,21.93631905,89,31.96124088,9.175089489,9.070735821,4.667238578,15.51055138,1.182608317,1.316126258,575
6/21/2023,773,-1,54,2,Afternoon,0,560,14,241,0.990414036,Regulatory,719,29.85157428,71,43.78868641,15.12991443,9.570813715,1.337142614,19.29475484,6.046773889,2.614359855,918
6/22/2023,859,32,47,3,Afternoon,0,909,23,482,0.900301331,Regulatory,872,32.96953154,58,58.62679134,7.368989816,5.589669983,4.795245802,14.82451316,6.900256252,1.043752768,854
6/23/2023,659,24,43,4,Night,0,578,26,201,0.602896847,Economic,617,38.43725045,52,49.10093943,5.213102804,5.787977354,4.16335108,14.36377633,6.247172426,1.619575794,907
6/24/2023,576,9,70,5,Morning,0,953,33,471,0.461277084,Economic,832,20.14678813,95,32.65721929,9.653130355,7.475090526,2.80695666,14.95744631,7.204355933,1.287309887,896
6/25/2023,794,-7,55,6,Morning,0,764,46,126,0.301010931,Other,535,39.34628614,62,53.71146322,13.07643702,8.74304126,1.622886964,12.07041672,7.895099472,2.479925791,696
6/26/2023,867,30,41,0,Morning,0,638,12,115,0.108543129,Regulatory,595,44.49043668,98,50.78345391,5.44052519,9.16202974,4.700447722,23.3391106,6.364361429,2.724874653,516
6/27/2023,548,29,64,1,Night,1,602,42,272,0.625490565,Other,695,46.85140391,58,36.67342451,7.941857693,2.710604134,3.410375698,21.17039959,6.442618355,1.203898341,634
6/28/2023,740,23,64,2,Evening,0,836,13,158,0.027985272,Economic,959,44.95157011,51,50.52370879,6.909129595,6.406627138,4.73062529,21.20540442,6.400632167,1.174691081,658
6/29/2023,908,34,45,3,Afternoon,0,828,19,200,0.593583803,Economic,532,37.95159739,71,43.81262,7.675852079,9.811843586,1.747637164,10.33651543,5.347587112,2.032236374,740
6/30/2023,596,32,20,4,Evening,0,972,46,272,0.921113827,Regulatory,770,20.6736583,64,50.95568063,11.82123727,9.320440223,2.677976049,15.91782279,1.705683234,1.085543886,888
7/1/2023,696,17,48,5,Morning,1,789,25,261,0.274145752,Economic,944,48.51733373,79,51.33783362,14.38934404,5.085627858,3.759131912,20.32932074,5.723364892,2.641394572,850
7/2/2023,684,33,57,6,Morning,0,617,21,322,0.435554346,Economic,914,30.92818817,80,55.62158613,11.3136722,5.681043919,4.29239988,17.55663103,5.59733925,1.286110637,506
7/3/2023,753,10,60,0,Morning,0,536,35,261,0.745251014,Regulatory,602,43.0389994,95,34.44886048,10.33929662,4.867401076,1.931637803,23.10517519,1.033943459,0.759772025,879
7/4/2023,777,-7,73,1,Afternoon,0,703,25,318,0.874219927,Regulatory,826,41.12581918,96,53.61628455,19.84934988,3.013596853,3.41863936,17.10855034,3.044588751,1.600296822,938
7/5/2023,593,-4,24,2,Afternoon,0,983,33,284,0.961749305,Economic,693,40.32172228,57,39.41444066,9.920501203,7.83632472,2.512990492,14.77329309,1.434517021,1.654294684,665
7/6/2023,620,-2,47,3,Afternoon,0,600,46,207,0.122026862,Regulatory,641,41.7496282,92,38.6675967,7.625953598,8.918306771,4.123280858,16.43747757,4.918354013,2.156471266,655
7/7/2023,895,21,23,4,Afternoon,0,971,12,303,0.419431799,Regulatory,781,40.63378479,52,38.65135412,6.936964655,8.481095112,2.665370272,22.17854326,3.926348689,1.034074284,673
7/8/2023,502,11,79,5,Afternoon,0,698,44,206,0.046887415,Economic,676,48.18492459,82,41.62788641,5.329599649,3.202701711,2.942685144,12.95430432,5.702000873,1.271861307,902
7/9/2023,843,1,42,6,Evening,0,590,31,474,0.063614475,Economic,991,21.52786407,88,51.7762032,18.36853013,7.50588426,1.479083497,18.95522727,4.922728508,1.833652294,685
7/10/2023,604,-10,62,0,Morning,0,767,12,293,0.045885911,Other,757,30.55640792,65,34.67903129,5.063814906,7.696962694,2.765854158,18.81958409,3.543452411,0.564390064,874
7/11/2023,899,10,55,1,Night,0,557,44,288,0.952003754,Other,639,43.35700116,90,41.34856106,19.52717527,3.09901522,3.794311244,16.97610606,7.009910662,1.013157462,862
7/12/2023,595,29,42,2,Night,0,521,30,472,0.400354164,Economic,942,34.26910132,81,36.92922995,12.87367784,6.19120071,2.207711571,17.56752923,5.51682207,1.980364049,998
7/13/2023,546,12,74,3,Morning,0,511,18,493,0.204750485,Other,878,37.51832251,67,45.12021115,9.324167962,8.237933731,3.429413906,19.99870202,7.064239999,1.562714106,718
7/14/2023,907,-2,56,4,Afternoon,0,919,33,346,0.590126147,Other,517,42.71547878,95,37.25932526,7.433511912,2.922183401,1.998123142,18.8656381,7.501225894,2.424337531,899
7/15/2023,982,2,59,5,Evening,0,683,36,241,0.631434532,Regulatory,982,29.59954692,72,59.24121382,9.885090096,9.018463335,3.506235072,18.46521463,1.245107508,1.674217888,538
7/16/2023,568,28,22,6,Morning,0,592,19,322,0.456564284,Other,575,48.18236648,84,44.94537268,8.899966286,6.233735886,2.038792936,11.8377871,4.129149633,1.558866199,906
7/17/2023,558,25,34,0,Night,0,614,30,307,0.867236269,Economic,642,31.77683741,90,57.83528692,8.938366577,3.657792786,1.385017774,14.01294528,7.963959257,1.745508836,838
7/18/2023,682,16,42,1,Afternoon,0,905,21,229,0.057943475,Other,674,47.95751098,76,59.0309657,10.88803896,7.921211693,4.393265236,13.0846289,2.184168793,1.333041892,614
7/19/2023,900,27,70,2,Morning,0,532,15,493,0.298987166,Regulatory,888,20.51309843,78,50.1773197,8.476346974,4.535609286,3.761306606,18.83956614,1.007942251,0.811009057,633
7/20/2023,683,15,65,3,Night,0,581,21,233,0.981829263,Regulatory,854,21.31859927,85,55.14346973,19.07615519,3.065830569,2.76231346,15.63765992,7.496805132,2.428130465,757
7/21/2023,565,11,52,4,Morning,0,992,28,374,0.357660764,Regulatory,611,34.78767463,83,35.80618524,17.53288955,2.881662574,3.619461646,12.4386669,3.526598461,1.017380058,541
7/22/2023,815,0,50,5,Afternoon,1,577,46,481,0.546068597,Other,639,47.77729146,50,30.37640773,15.36921411,9.700107586,4.980649421,11.94098226,3.804355563,1.692704646,595
7/23/2023,534,9,78,6,Evening,0,587,28,450,0.318235845,Regulatory,818,35.8258245,74,31.41375257,8.215708475,7.760464719,2.905662521,20.41504156,5.109868515,2.164755728,569
7/24/2023,603,2,31,0,Night,0,627,25,273,0.980715639,Regulatory,660,36.30687766,88,53.42233902,16.78808254,4.935799372,2.234127247,16.52948986,3.497804266,1.325786755,901
7/25/2023,590,8,54,1,Night,0,672,16,486,0.093652125,Regulatory,723,27.64530248,70,44.83987158,17.74472215,3.346860143,1.546388874,14.84909071,2.628545271,2.822138552,638
7/26/2023,567,15,29,2,Afternoon,0,861,21,290,0.4580278,Regulatory,721,44.25677534,95,39.19807051,18.86924467,2.788993542,4.832756652,12.42438344,7.715409904,2.599415793,818
7/27/2023,871,32,76,3,Night,0,518,32,207,0.298189084,Economic,671,34.91088835,89,38.37913606,7.244132623,4.283365465,4.452499221,21.52770026,3.457980369,2.226310455,827
7/28/2023,689,-4,26,4,Evening,0,581,30,346,0.583157359,Regulatory,827,29.4591263,60,56.89209386,8.233111238,5.548310749,3.934032112,20.92149455,6.044237582,1.610741295,890
7/29/2023,723,20,76,5,Morning,0,642,12,231,0.969971322,Other,654,24.6388226,61,48.27281941,12.57948879,4.409722347,4.423998274,24.39353246,1.184225823,2.322052429,999
7/30/2023,553,22,59,6,Evening,0,595,15,164,0.884863713,Other,883,39.81995313,80,33.01252685,16.16354125,8.668144195,4.334347099,13.13028766,6.342091215,1.771323145,926
7/31/2023,901,7,75,0,Afternoon,0,761,12,245,0.072198673,Other,627,27.04579561,55,36.43609491,15.25353634,5.314874645,1.503027202,10.49297945,5.85171985,1.27406873,667
8/1/2023,923,6,75,1,Evening,0,750,17,388,0.14273982,Economic,661,34.58673763,89,44.05415941,13.30622544,5.546463123,3.621167561,11.35770408,3.735810889,1.991119494,891
8/2/2023,854,25,65,2,Afternoon,0,904,26,420,0.779858803,Economic,818,22.31658649,80,58.71557207,14.22605674,2.928695126,4.833107783,16.0428933,1.617327372,1.096264299,574
8/3/2023,798,-6,69,3,Evening,0,829,19,236,0.439219458,Economic,795,23.13254185,63,39.22625797,9.778675871,3.618577398,2.32773491,22.51986498,2.42261271,1.467747643,536
8/4/2023,649,18,57,4,Morning,0,943,43,277,0.970680242,Economic,617,45.97373873,64,55.44360553,13.80643988,7.719904173,1.126524748,16.10813879,4.206740332,0.756455123,991
8/5/2023,576,26,41,5,Evening,0,933,42,478,0.364007183,Regulatory,927,39.90181065,98,42.56029245,14.57914325,7.625056174,3.745798734,23.80717144,5.419503518,1.70016082,653
8/6/2023,610,30,60,6,Afternoon,0,878,17,481,0.18262402,Regulatory,887,42.5045144,92,34.75531371,19.78124604,2.661518808,3.915851473,15.87257909,5.445755099,1.695921656,542
8/7/2023,698,20,46,0,Afternoon,0,817,27,448,0.464189618,Regulatory,671,42.32095271,76,54.71262204,14.52164557,4.562797824,2.618650987,23.81338922,7.836259647,2.792224331,660
8/8/2023,646,-4,31,1,Morning,0,678,25,395,0.988269675,Regulatory,657,28.79033459,56,51.52198368,9.479082484,8.306062669,2.825862402,10.59654093,5.599734251,1.829647935,883
8/9/2023,904,14,20,2,Morning,0,878,28,151,0.260990742,Economic,659,47.35882918,77,42.13110752,15.17202405,4.85229208,2.996315403,21.86089366,5.207058433,1.779032921,597
8/10/2023,786,25,27,3,Morning,0,926,40,166,0.159953745,Economic,787,37.44509422,73,49.47780864,6.871948339,8.851723337,2.848743863,19.47385631,1.98046052,2.630011091,529
8/11/2023,525,4,76,4,Night,1,961,35,378,0.802826757,Regulatory,696,37.32020439,59,32.21584643,19.79886891,6.684640893,2.981457814,15.10469297,7.89487986,1.882157591,520
8/12/2023,885,33,30,5,Afternoon,0,568,34,229,0.86057208,Regulatory,616,46.13446018,93,33.96596633,6.813115792,3.239662167,2.037987005,23.61030583,4.51530728,0.697911233,555
8/13/2023,786,32,36,6,Night,0,818,29,182,0.384277106,Other,875,42.6544065,57,48.72577788,8.331692083,9.612562018,2.375938758,24.83058402,6.574600689,1.141383482,572
8/14/2023,618,1,78,0,Evening,0,865,12,322,0.220940667,Regulatory,755,46.46888867,61,47.76678061,10.51614083,5.984033216,3.770488545,18.33179438,1.241184184,2.147861505,653
8/15/2023,773,10,62,1,Night,0,713,38,124,0.82834739,Other,926,23.65902567,99,58.8781985,19.81777701,9.622168518,3.91852296,23.58440465,3.732297645,2.629952055,846
8/16/2023,805,13,46,2,Evening,0,616,40,381,0.820924956,Economic,639,29.08358028,82,37.53908916,19.73501247,6.247590236,3.020351142,18.15977221,7.06822231,2.689985346,533
8/17/2023,575,34,60,3,Morning,0,811,47,454,0.909889888,Regulatory,906,25.99214087,52,45.06440636,18.0645792,2.474181628,1.277084956,10.43268193,7.059483717,0.735325876,611
8/18/2023,856,0,45,4,Night,0,872,45,447,0.883454209,Regulatory,580,43.91870044,99,46.47828367,5.253088792,5.924550894,4.29892608,11.91398821,4.811921413,2.673996291,517
8/19/2023,884,2,68,5,Night,0,742,21,470,0.468586121,Economic,736,35.10925219,52,46.19972332,9.203326468,6.49491849,4.854014832,10.88099541,3.397268324,2.320968729,506
8/20/2023,751,-1,27,6,Evening,0,705,25,411,0.425649454,Regulatory,977,27.70743688,70,47.32870649,14.83128451,5.568312707,2.446423672,19.09157957,4.298332203,1.645144125,624
8/21/2023,835,-4,22,0,Morning,0,841,20,320,0.33699449,Economic,526,38.00302584,77,49.6230771,5.843021866,8.274044108,3.050100292,11.11560345,5.261348674,2.385365536,838
8/22/2023,560,8,58,1,Morning,0,938,44,211,0.726115059,Economic,932,20.79081037,87,30.21857754,13.64554204,5.794926706,4.611362815,12.63512253,5.145249759,2.860361212,920
8/23/2023,503,-2,31,2,Afternoon,0,508,46,416,0.731871144,Economic,891,41.9055911,74,42.92112706,8.10587726,4.093622448,2.349526512,18.00644656,3.666894401,2.974726238,801
8/24/2023,710,33,71,3,Morning,0,567,36,147,0.005180569,Regulatory,992,37.20959027,59,55.70617529,14.08263482,9.308984209,4.71634443,21.79087282,3.487463738,2.804150567,790
8/25/2023,503,14,44,4,Morning,0,588,21,102,0.344470492,Regulatory,841,21.34342455,63,42.30315448,16.07395185,2.404430764,4.90710236,23.92604676,4.702290362,0.783473684,794
8/26/2023,654,2,42,5,Morning,1,892,29,398,0.886888474,Regulatory,784,28.2390052,95,59.92508044,12.8561985,6.925740483,1.742084179,24.14894342,3.239781227,1.640725286,675
8/27/2023,898,28,23,6,Night,0,541,12,380,0.082585912,Other,537,39.5999586,97,48.0317846,8.469137412,4.669874354,1.809418641,13.24212738,5.273192236,1.293801502,543
8/28/2023,567,14,31,0,Morning,0,942,24,281,0.09629966,Regulatory,908,33.30213781,74,39.25972502,14.54690582,8.296346602,1.021554332,16.80293571,6.113780925,2.367315623,869
8/29/2023,521,24,39,1,Morning,0,602,27,233,0.284840974,Other,897,39.93048016,99,55.47070925,10.24978639,2.903570795,3.213480095,23.93364283,2.811662558,2.68334026,704
8/30/2023,762,10,70,2,Night,0,738,18,107,0.510172556,Economic,538,48.89945596,91,46.04830894,11.04340484,9.367797278,3.552501588,22.97900781,5.166466231,1.123908086,700
8/31/2023,742,24,28,3,Morning,0,842,24,381,0.794139405,Other,590,23.08473288,86,46.11433175,18.55842848,5.672683688,1.373782599,21.11486172,2.605062138,1.023554529,628
9/1/2023,929,30,55,4,Afternoon,0,579,47,328,0.279958658,Other,560,42.7607851,72,33.1941655,15.28041766,8.418695456,3.960070285,24.55400273,2.846522422,2.55010773,994
9/2/2023,973,-10,57,5,Afternoon,0,609,33,435,0.157582264,Economic,943,40.41301271,85,52.88044165,10.03186842,6.947212315,1.11392372,10.69006893,3.861427,1.045341207,910
9/3/2023,911,21,38,6,Night,0,723,10,132,0.330798513,Other,611,29.33737455,77,51.5121449,19.02114555,4.915878553,3.653304336,11.64356713,4.861169893,0.683946603,595
9/4/2023,775,21,73,0,Night,0,919,27,395,0.571567136,Regulatory,547,36.03697413,98,58.18890436,11.66206974,2.131483146,2.304874041,23.37595152,5.28163996,0.813613724,626
9/5/2023,722,25,78,1,Evening,0,662,37,328,0.106848903,Regulatory,643,38.09638126,76,32.13572652,8.776196405,3.097244354,2.789532485,14.03403849,7.860152462,1.418950733,829
9/6/2023,760,26,23,2,Morning,0,938,35,111,0.862795279,Economic,956,43.58159734,66,36.38057694,9.142412869,2.841854848,2.352548591,18.46391707,4.541936541,0.617646343,842
9/7/2023,839,29,56,3,Afternoon,1,993,29,335,0.152144846,Economic,850,31.3264997,82,42.01762665,15.11814017,9.676735063,1.405480765,18.18919858,2.902827286,0.587378118,881
9/8/2023,839,30,24,4,Evening,0,555,47,155,0.712734278,Other,727,36.04312283,83,42.91387469,7.116247753,8.607588474,2.095670805,10.97318391,1.700560306,2.533882454,606
9/9/2023,928,-4,22,5,Afternoon,0,956,10,384,0.807741632,Other,623,29.47271052,68,39.71252682,10.76040312,4.757972897,2.820681298,17.39135195,7.74454384,0.848694767,860
9/10/2023,897,15,68,6,Night,0,626,26,233,0.757194717,Other,730,29.34780513,51,49.55328888,16.95706784,3.125013273,4.202147204,15.76406379,3.171081375,1.800529298,667
9/11/2023,518,32,33,0,Morning,0,596,29,482,0.213035134,Regulatory,790,31.40364302,78,53.65253531,11.4589494,8.675957746,1.088385127,20.0348559,3.219982028,1.805697042,941
9/12/2023,850,10,35,1,Morning,0,885,10,285,0.920300921,Other,904,46.76866459,74,32.9412261,6.792206952,6.730173025,3.481440331,18.82268533,4.100767988,1.71929646,696
9/13/2023,877,9,22,2,Evening,0,927,44,450,0.995766974,Regulatory,568,37.074564,95,44.5657505,6.119068771,4.699117,3.597429297,22.5441812,1.018300963,1.308757662,621
9/14/2023,539,-6,45,3,Night,0,992,49,461,0.046860482,Regulatory,754,37.28650681,62,36.65959631,6.682069759,2.821191231,3.792671738,11.24744284,6.90617362,0.897531197,988
9/15/2023,809,-9,50,4,Evening,0,566,34,293,0.066794103,Regulatory,545,30.19841867,61,54.85738601,10.11311985,3.514784591,1.263159998,19.45342919,2.688936877,2.230613929,588
9/16/2023,987,27,67,5,Night,0,633,10,463,0.147853732,Economic,842,25.37372723,82,41.81336224,14.12291895,7.057635313,4.423388382,17.92161275,6.253808906,2.779552947,574
9/17/2023,646,34,55,6,Evening,1,923,22,265,0.708293944,Economic,655,33.85533462,90,53.2011928,5.297276768,9.355045069,4.905310036,16.44080371,3.350325258,1.639025374,506
9/18/2023,695,5,57,0,Evening,0,900,14,420,0.295481335,Economic,884,39.04783386,61,44.26844549,9.033628729,7.45809689,3.597877014,16.63324575,3.846944085,2.175547278,994
9/19/2023,883,28,39,1,Night,0,853,43,361,0.917654431,Regulatory,990,41.2679765,85,38.2632321,9.523736036,3.626564202,3.384981586,20.02982479,6.816299895,2.771156938,905
9/20/2023,742,-3,44,2,Afternoon,0,934,29,143,0.643818139,Regulatory,658,30.91134175,56,43.02923364,17.15248341,5.429548444,4.240862375,23.40717559,7.668937695,2.957859965,532
9/21/2023,804,2,65,3,Morning,0,569,48,185,0.349893935,Economic,939,28.39172388,64,41.55096523,14.86174096,8.418139079,1.506442795,24.93252082,1.245171992,2.34213626,671
9/22/2023,972,30,47,4,Evening,0,528,40,456,0.689615258,Economic,662,29.65331924,73,42.42910665,10.011336,6.046122929,3.319825571,17.17264351,6.724787498,0.895725009,621
9/23/2023,889,-4,22,5,Morning,0,981,42,137,0.516920063,Regulatory,930,28.8881016,89,33.47064254,12.53357245,8.139467771,4.474372471,17.88618449,6.859452271,0.693824272,692
9/24/2023,870,6,53,6,Afternoon,0,517,17,377,0.641920119,Economic,798,32.02182678,94,43.57256459,15.94123303,4.325643664,2.471516084,15.83448419,5.654006639,2.429544327,511
9/25/2023,960,-6,52,0,Afternoon,0,839,28,238,0.751133842,Economic,982,39.43436367,93,55.35733452,14.45575996,7.432672103,1.200120322,12.47695326,6.17275882,0.776511276,822
9/26/2023,909,0,77,1,Night,0,971,17,268,0.071039132,Other,841,34.22618871,94,34.51309897,8.917318007,2.315445006,4.62460049,10.70816445,6.255277638,1.149375073,555
9/27/2023,676,24,38,2,Morning,0,944,41,139,0.191849191,Other,832,38.12744566,87,32.40000359,16.89683749,2.364366404,4.836544522,23.43603435,5.669515807,2.603867986,751
9/28/2023,532,-5,38,3,Evening,0,548,10,420,0.553049537,Regulatory,819,41.42847623,77,59.89109203,13.22124764,2.367765024,3.908316785,19.64108632,6.341844378,1.010833009,962
9/29/2023,646,-5,21,4,Night,0,952,47,235,0.786398703,Other,613,43.69132825,68,38.72238279,18.9011433,6.647730637,2.456252966,18.18580826,2.452343926,2.023482613,513
9/30/2023,891,-4,30,5,Night,1,689,17,382,0.324830449,Other,696,20.01205213,71,51.81796898,14.96458423,7.404631113,4.787562055,18.59490323,7.235910362,1.843178087,766
10/1/2023,531,10,73,6,Evening,0,896,49,439,0.0595813,Economic,818,34.02801106,50,31.66764996,15.36085944,4.165606901,4.813459537,10.29404549,3.362248055,2.648609943,595
10/2/2023,730,31,53,0,Night,0,630,34,165,0.950161959,Regulatory,789,38.04123758,64,57.70887541,13.61765054,6.353367443,3.619090703,15.2081535,6.63425886,1.264583653,681
10/3/2023,682,27,27,1,Afternoon,0,920,29,204,0.014365391,Economic,776,21.17582807,77,32.51629426,17.86519769,4.502342052,3.317961177,21.08646524,7.48403808,0.638477389,852
10/4/2023,993,17,78,2,Evening,0,850,18,320,0.051845732,Regulatory,871,36.9977527,61,53.72971952,13.82149601,3.002527705,2.633907244,22.25636148,3.166062227,1.533411303,617
10/5/2023,930,32,63,3,Afternoon,0,536,43,332,0.026286649,Other,840,48.50626384,65,45.93535636,18.19010185,6.178777909,4.663320191,10.52880555,1.349224481,2.866907343,512
10/6/2023,537,-10,62,4,Morning,0,503,13,357,0.531536449,Regulatory,595,23.38648525,53,38.20436111,8.101356637,8.175710843,2.513122762,17.91327997,3.284906787,1.915315002,849
10/7/2023,643,8,42,5,Afternoon,0,991,24,144,0.844300363,Economic,674,33.3888457,58,39.65562597,6.355671597,4.497466694,2.112579854,16.28252009,6.432259778,2.0497141,795
